timestamp,agent.name,rule.description,rule.level,rule.id
"Mar 25, 2026 @ 20:21:55.948",ip-10-20-135-160.ec2.internal,Azure Security Posture: Container images in Azure registry should have vulnerability findings resolved.,10,100200
"Mar 25, 2026 @ 20:21:55.948",ip-10-20-135-160.ec2.internal,Azure Security Posture: Container images in Azure registry should have vulnerability findings resolved.,10,100200
"Mar 25, 2026 @ 20:21:55.947",ip-10-20-135-160.ec2.internal,Azure Security Posture: Container images in Azure registry should have vulnerability findings resolved.,10,100200
"Mar 25, 2026 @ 20:21:55.947",ip-10-20-135-160.ec2.internal,Azure Security Posture: Container images in Azure registry should have vulnerability findings resolved.,10,100200
"Mar 25, 2026 @ 20:21:55.947",ip-10-20-135-160.ec2.internal,Azure Security Posture: Container images in Azure registry should have vulnerability findings resolved.,10,100200
"Mar 25, 2026 @ 20:21:55.947",ip-10-20-135-160.ec2.internal,Azure Security Posture: Container images in Azure registry should have vulnerability findings resolved.,10,100200
"Mar 25, 2026 @ 20:21:55.946",ip-10-20-135-160.ec2.internal,Azure Security Posture: Container images in Azure registry should have vulnerability findings resolved.,10,100200
"Mar 25, 2026 @ 20:21:55.946",ip-10-20-135-160.ec2.internal,Azure Security Posture: Container images in Azure registry should have vulnerability findings resolved.,10,100200
"Mar 25, 2026 @ 20:21:55.946",ip-10-20-135-160.ec2.internal,Azure Security Posture: Container images in Azure registry should have vulnerability findings resolved.,10,100200
"Mar 25, 2026 @ 20:21:55.945",ip-10-20-135-160.ec2.internal,Azure Security Posture: Container images in Azure registry should have vulnerability findings resolved.,10,100200
"Mar 25, 2026 @ 20:21:55.945",ip-10-20-135-160.ec2.internal,Azure Security Posture: Container images in Azure registry should have vulnerability findings resolved.,10,100200
"Mar 25, 2026 @ 20:21:55.945",ip-10-20-135-160.ec2.internal,Azure Security Posture: Container images in Azure registry should have vulnerability findings resolved.,10,100200
"Mar 25, 2026 @ 20:21:55.944",ip-10-20-135-160.ec2.internal,Azure Security Posture: Container images in Azure registry should have vulnerability findings resolved.,10,100200
"Mar 25, 2026 @ 20:21:55.944",ip-10-20-135-160.ec2.internal,Azure Security Posture: Container images in Azure registry should have vulnerability findings resolved.,10,100200
"Mar 25, 2026 @ 20:21:55.942",ip-10-20-135-160.ec2.internal,Azure Security Posture: Container images in Azure registry should have vulnerability findings resolved.,10,100200
"Mar 25, 2026 @ 20:21:55.942",ip-10-20-135-160.ec2.internal,Azure Security Posture: Container images in Azure registry should have vulnerability findings resolved.,10,100200
"Mar 25, 2026 @ 20:21:55.941",ip-10-20-135-160.ec2.internal,Azure Security Posture: Container images in Azure registry should have vulnerability findings resolved.,10,100200
"Mar 25, 2026 @ 20:21:55.941",ip-10-20-135-160.ec2.internal,Azure Security Posture: FTPS should be required in web apps.,10,100200
"Mar 25, 2026 @ 20:21:55.941",ip-10-20-135-160.ec2.internal,Azure Security Posture: App Service apps should have Client Certificates (Incoming client certificates) enabled.,10,100200
"Mar 25, 2026 @ 20:21:55.940",ip-10-20-135-160.ec2.internal,Azure Security Posture: Remote debugging should be turned off for Web Applications.,10,100200
"Mar 25, 2026 @ 20:21:55.940",ip-10-20-135-160.ec2.internal,Azure Security Posture: Container images in Azure registry should have vulnerability findings resolved.,10,100200
"Mar 25, 2026 @ 20:21:55.940",ip-10-20-135-160.ec2.internal,"Azure Security Posture: Overly permissive permissions should not be configured on Function App, Web App or Logic App.",10,100200
"Mar 25, 2026 @ 20:21:55.939",ip-10-20-135-160.ec2.internal,Azure Security Posture: TLS should be updated to the latest version for web apps.,10,100200
"Mar 25, 2026 @ 20:21:55.939",ip-10-20-135-160.ec2.internal,Azure Security Posture: Diagnostic logs in App Service should be enabled.,10,100200
"Mar 25, 2026 @ 20:21:55.939",ip-10-20-135-160.ec2.internal,Azure Security Posture: Container images in Azure registry should have vulnerability findings resolved.,10,100200
"Mar 25, 2026 @ 20:21:55.938",ip-10-20-135-160.ec2.internal,Azure Security Posture: Azure Container Apps should not be exposed to the public internet unless required.,10,100200
"Mar 25, 2026 @ 20:21:55.938",ip-10-20-135-160.ec2.internal,Azure Security Posture: Managed identity should be enabled on web apps.,10,100200
"Mar 25, 2026 @ 20:21:55.938",ip-10-20-135-160.ec2.internal,Azure Security Posture: EDR solution should be installed on Virtual Machines.,10,100200
"Mar 25, 2026 @ 20:21:55.937",ip-10-20-135-160.ec2.internal,Azure Security Posture: Managed identities assigned to Azure Container Apps should follow least privilege.,10,100200
"Mar 25, 2026 @ 20:21:55.937",ip-10-20-135-160.ec2.internal,Azure Security Posture: Managed identities assigned to Azure Container Apps should follow least privilege.,10,100200
"Mar 25, 2026 @ 20:21:55.937",ip-10-20-135-160.ec2.internal,Azure Security Posture: Managed identities assigned to Azure Container Apps should follow least privilege.,10,100200
"Mar 25, 2026 @ 20:21:55.937",ip-10-20-135-160.ec2.internal,Azure Security Posture: EDR solution should be installed on Virtual Machines.,10,100200
"Mar 25, 2026 @ 20:21:55.936",ip-10-20-135-160.ec2.internal,"Azure Security Posture: Overly permissive permissions should not be configured on Function App, Web App or Logic App.",10,100200
"Mar 25, 2026 @ 20:21:55.936",ip-10-20-135-160.ec2.internal,Azure Security Posture: Storage accounts should restrict network access using virtual network rules.,10,100200
"Mar 25, 2026 @ 20:21:55.936",ip-10-20-135-160.ec2.internal,Azure Security Posture: Azure Container Apps should not be exposed to the public internet unless required.,10,100200
"Mar 25, 2026 @ 20:21:55.935",ip-10-20-135-160.ec2.internal,"Azure Security Posture: Overly permissive permissions should not be configured on Function App, Web App or Logic App.",10,100200
"Mar 25, 2026 @ 20:21:55.935",ip-10-20-135-160.ec2.internal,Azure Security Posture: Storage accounts should prevent shared key access.,10,100200
"Mar 25, 2026 @ 20:21:55.935",ip-10-20-135-160.ec2.internal,Azure Security Posture: Managed identities assigned to Azure Container Apps should follow least privilege.,10,100200
"Mar 25, 2026 @ 20:21:55.934",ip-10-20-135-160.ec2.internal,Azure Security Posture: Subnets should be associated with a network security group.,10,100200
"Mar 25, 2026 @ 20:21:55.934",ip-10-20-135-160.ec2.internal,Azure Security Posture: Storage account public access should be disallowed.,10,100200
"Mar 25, 2026 @ 20:21:55.934",ip-10-20-135-160.ec2.internal,Azure Security Posture: Storage accounts should be migrated to new Azure Resource Manager resources.,10,100200
"Mar 25, 2026 @ 20:21:55.933",ip-10-20-135-160.ec2.internal,Azure Security Posture: Container images in Azure registry should have vulnerability findings resolved.,10,100200
"Mar 25, 2026 @ 20:21:55.933",ip-10-20-135-160.ec2.internal,Azure Security Posture: [Enable if required] Storage accounts should use customer-managed key (CMK) for encryption.,10,100200
"Mar 25, 2026 @ 20:21:55.933",ip-10-20-135-160.ec2.internal,Azure Security Posture: Network Watcher should be enabled.,10,100200
"Mar 25, 2026 @ 20:21:55.932",ip-10-20-135-160.ec2.internal,Azure Security Posture: Management ports should be closed on your virtual machines.,10,100200
"Mar 25, 2026 @ 20:21:55.932",ip-10-20-135-160.ec2.internal,Azure Security Posture: Privileged roles should not have permanent access at the subscription and resource group level.,10,100200
"Mar 25, 2026 @ 20:21:55.932",ip-10-20-135-160.ec2.internal,Azure Security Posture: Validity period of certificates stored in Azure Key Vault should not exceed 12 months.,10,100200
"Mar 25, 2026 @ 20:21:55.932",ip-10-20-135-160.ec2.internal,Azure Security Posture: Machines should have vulnerability findings resolved.,10,100200
"Mar 25, 2026 @ 20:21:55.931",ip-10-20-135-160.ec2.internal,Azure Security Posture: Key Vault secrets should have an expiration date.,10,100200
"Mar 25, 2026 @ 20:21:55.931",ip-10-20-135-160.ec2.internal,Azure Security Posture: Subnets should be associated with a network security group.,10,100200
"Mar 25, 2026 @ 20:21:55.931",ip-10-20-135-160.ec2.internal,Azure Security Posture: Management ports of virtual machines should be protected with just-in-time network access control.,10,100200
"Mar 25, 2026 @ 20:21:55.930",ip-10-20-135-160.ec2.internal,Azure Security Posture: Subnets should be associated with a network security group.,10,100200
"Mar 25, 2026 @ 20:21:55.930",ip-10-20-135-160.ec2.internal,Azure Security Posture: Internet-facing virtual machines should be protected with network security groups.,10,100200
"Mar 25, 2026 @ 20:21:55.929",ip-10-20-135-160.ec2.internal,Azure Security Posture: All network ports should be restricted on network security groups associated to your virtual machine.,10,100200
"Mar 25, 2026 @ 20:21:55.929",ip-10-20-135-160.ec2.internal,Azure Security Posture: IP forwarding on your virtual machine should be disabled.,10,100200
"Mar 25, 2026 @ 20:21:55.929",ip-10-20-135-160.ec2.internal,Azure Security Posture: Subnets should be associated with a network security group.,10,100200
"Mar 25, 2026 @ 20:21:55.928",ip-10-20-135-160.ec2.internal,Azure Security Posture: Subnets should be associated with a network security group.,10,100200
"Mar 25, 2026 @ 20:21:55.928",ip-10-20-135-160.ec2.internal,Azure Security Posture: Subnets should be associated with a network security group.,10,100200
"Mar 25, 2026 @ 20:21:55.928",ip-10-20-135-160.ec2.internal,Azure Security Posture: [Enable if required] Storage accounts should use customer-managed key (CMK) for encryption.,10,100200
"Mar 25, 2026 @ 20:21:55.927",ip-10-20-135-160.ec2.internal,Azure Security Posture: Azure registry container images should have vulnerabilities resolved.,10,100200
"Mar 25, 2026 @ 20:21:55.927",ip-10-20-135-160.ec2.internal,Azure Security Posture: [Enable if required] Container registries should be encrypted with a customer-managed key (CMK).,10,100200
"Mar 25, 2026 @ 20:21:55.927",ip-10-20-135-160.ec2.internal,Azure Security Posture: Azure DDoS Protection Standard should be enabled.,10,100200
"Mar 25, 2026 @ 20:21:55.927",ip-10-20-135-160.ec2.internal,Azure Security Posture: Subnets should be associated with a network security group.,10,100200
"Mar 25, 2026 @ 20:21:55.926",ip-10-20-135-160.ec2.internal,Azure Security Posture: Issue guidelines for ensuring data quality and integrity.,10,100200
"Mar 25, 2026 @ 20:21:55.926",ip-10-20-135-160.ec2.internal,Azure Security Posture: [Enable if required] Container registries should be encrypted with a customer-managed key (CMK).,10,100200
"Mar 25, 2026 @ 20:21:55.926",ip-10-20-135-160.ec2.internal,Azure Security Posture: Generate error messages.,10,100200
"Mar 25, 2026 @ 20:21:55.926",ip-10-20-135-160.ec2.internal,Azure Security Posture: Subnets should be associated with a network security group.,10,100200
"Mar 25, 2026 @ 20:21:55.922",ip-10-20-135-160.ec2.internal,Azure Security Posture: Publish rules and regulations accessing Privacy Act records.,10,100200
"Mar 25, 2026 @ 20:21:55.922",ip-10-20-135-160.ec2.internal,"Azure Security Posture: Respond to complaints, concerns, or questions timely.",10,100200
"Mar 25, 2026 @ 20:21:55.921",ip-10-20-135-160.ec2.internal,Azure Security Posture: Develop and maintain baseline configurations.,10,100200
"Mar 25, 2026 @ 20:21:55.921",ip-10-20-135-160.ec2.internal,Azure Security Posture: Perform a privacy impact assessment.,10,100200
"Mar 25, 2026 @ 20:21:55.921",ip-10-20-135-160.ec2.internal,Azure Security Posture: Develop and maintain a vulnerability management standard.,10,100200
"Mar 25, 2026 @ 20:21:55.921",ip-10-20-135-160.ec2.internal,Azure Security Posture: Adhere to retention periods defined.,10,100200
"Mar 25, 2026 @ 20:21:55.921",ip-10-20-135-160.ec2.internal,Azure Security Posture: Provide privacy notice to the public and to individuals.,10,100200
"Mar 25, 2026 @ 20:21:55.921",ip-10-20-135-160.ec2.internal,Azure Security Posture: Make accounting of disclosures available upon request.,10,100200
"Mar 25, 2026 @ 20:21:55.921",ip-10-20-135-160.ec2.internal,Azure Security Posture: Perform audit for configuration change control.,10,100200
"Mar 25, 2026 @ 20:21:55.921",ip-10-20-135-160.ec2.internal,Azure Security Posture: Information security and personal data protection.,10,100200
"Mar 25, 2026 @ 20:21:55.921",ip-10-20-135-160.ec2.internal,Azure Security Posture: Execute actions in response to information spills.,10,100200
"Mar 25, 2026 @ 20:21:55.921",ip-10-20-135-160.ec2.internal,Azure Security Posture: Document process to ensure integrity of PII.,10,100200
"Mar 25, 2026 @ 20:21:55.921",ip-10-20-135-160.ec2.internal,Azure Security Posture: Determine legal authority to collect PII.,10,100200
"Mar 25, 2026 @ 20:21:55.921",ip-10-20-135-160.ec2.internal,Azure Security Posture: Establish an information security program.,10,100200
"Mar 25, 2026 @ 20:21:55.921",ip-10-20-135-160.ec2.internal,Azure Security Posture: Obtain consent prior to collection or processing of personal data.,10,100200
"Mar 25, 2026 @ 20:21:55.921",ip-10-20-135-160.ec2.internal,Azure Security Posture: Ensure privacy program information is publicly available.,10,100200
"Mar 25, 2026 @ 20:21:55.921",ip-10-20-135-160.ec2.internal,Azure Security Posture: Train staff on PII sharing and its consequences.,10,100200
"Mar 25, 2026 @ 20:21:55.921",ip-10-20-135-160.ec2.internal,Azure Security Posture: Implement methods for consumer requests.,10,100200
"Mar 25, 2026 @ 20:21:55.921",ip-10-20-135-160.ec2.internal,Azure Security Posture: Maintain incident response plan.,10,100200
"Mar 25, 2026 @ 20:21:55.921",ip-10-20-135-160.ec2.internal,Azure Security Posture: Enable detection of network devices.,10,100200
"Mar 25, 2026 @ 20:21:55.921",ip-10-20-135-160.ec2.internal,Azure Security Posture: Record disclosures of PII to third parties.,10,100200
"Mar 25, 2026 @ 20:21:55.921",ip-10-20-135-160.ec2.internal,Azure Security Posture: Conduct a security impact analysis.,10,100200
"Mar 25, 2026 @ 20:21:55.921",ip-10-20-135-160.ec2.internal,Azure Security Posture: Establish privacy requirements for contractors and service providers.,10,100200
"Mar 25, 2026 @ 20:21:55.921",ip-10-20-135-160.ec2.internal,Azure Security Posture: Establish and document change control processes.,10,100200
"Mar 25, 2026 @ 20:21:55.921",ip-10-20-135-160.ec2.internal,Azure Security Posture: Keep accurate accounting of disclosures of information.,10,100200
"Mar 25, 2026 @ 20:21:55.921",ip-10-20-135-160.ec2.internal,Azure Security Posture: Perform disposition review.,10,100200
"Mar 25, 2026 @ 20:21:55.920",ip-10-20-135-160.ec2.internal,Azure Security Posture: An activity log alert should exist for specific Security operations.,10,100200
"Mar 25, 2026 @ 20:21:55.920",ip-10-20-135-160.ec2.internal,Azure Security Posture: Review and update incident response policies and procedures.,10,100200
"Mar 25, 2026 @ 20:21:55.920",ip-10-20-135-160.ec2.internal,Azure Security Posture: Configure actions for noncompliant devices.,10,100200
"Mar 25, 2026 @ 20:21:55.920",ip-10-20-135-160.ec2.internal,Azure Security Posture: Detect network services that have not been authorized or approved.,10,100200
"Mar 25, 2026 @ 20:21:55.917",ip-10-20-135-160.ec2.internal,Azure Security Posture: Review threat protection status weekly.,10,100200
"Mar 25, 2026 @ 20:21:55.917",ip-10-20-135-160.ec2.internal,Azure Security Posture: Establish a configuration control board.,10,100200
"Mar 25, 2026 @ 20:21:55.917",ip-10-20-135-160.ec2.internal,Azure Security Posture: App Service apps should have Client Certificates (Incoming client certificates) enabled.,10,100200
"Mar 25, 2026 @ 20:21:55.917",ip-10-20-135-160.ec2.internal,"Azure Security Posture: Verify software, firmware and information integrity.",10,100200
"Mar 25, 2026 @ 20:21:55.917",ip-10-20-135-160.ec2.internal,Azure Security Posture: Establish and document a configuration management plan.,10,100200
"Mar 25, 2026 @ 20:21:55.917",ip-10-20-135-160.ec2.internal,Azure Security Posture: Review user privileges.,10,100200
"Mar 25, 2026 @ 20:21:55.916",ip-10-20-135-160.ec2.internal,Azure Security Posture: Perform a trend analysis on threats.,10,100200
"Mar 25, 2026 @ 20:21:55.916",ip-10-20-135-160.ec2.internal,Azure Security Posture: Review malware detections report weekly.,10,100200
"Mar 25, 2026 @ 20:21:55.916",ip-10-20-135-160.ec2.internal,Azure Security Posture: Use privileged identity management.,10,100200
"Mar 25, 2026 @ 20:21:55.916",ip-10-20-135-160.ec2.internal,Azure Security Posture: View and configure system diagnostic data.,10,100200
"Mar 25, 2026 @ 20:21:55.916",ip-10-20-135-160.ec2.internal,Azure Security Posture: App Service apps should use latest 'HTTP Version'.,10,100200
"Mar 25, 2026 @ 20:21:55.916",ip-10-20-135-160.ec2.internal,Azure Security Posture: Monitor privileged role assignment.,10,100200
"Mar 25, 2026 @ 20:21:55.916",ip-10-20-135-160.ec2.internal,Azure Security Posture: Only approved VM extensions should be installed.,10,100200
"Mar 25, 2026 @ 20:21:55.915",ip-10-20-135-160.ec2.internal,Azure Security Posture: Protect data in transit using encryption.,10,100200
"Mar 25, 2026 @ 20:21:55.915",ip-10-20-135-160.ec2.internal,Azure Security Posture: Configure workstations to check for digital certificates.,10,100200
"Mar 25, 2026 @ 20:21:55.915",ip-10-20-135-160.ec2.internal,Azure Security Posture: Protect passwords with encryption.,10,100200
"Mar 25, 2026 @ 20:21:55.915",ip-10-20-135-160.ec2.internal,Azure Security Posture: Storage accounts should allow access from trusted Microsoft services.,10,100200
"Mar 25, 2026 @ 20:21:55.915",ip-10-20-135-160.ec2.internal,Azure Security Posture: Implement controls to secure all media.,10,100200
"Mar 25, 2026 @ 20:21:55.915",ip-10-20-135-160.ec2.internal,Azure Security Posture: Restrict access to privileged accounts.,10,100200
"Mar 25, 2026 @ 20:21:55.914",ip-10-20-135-160.ec2.internal,Azure Security Posture: Establish conditions for role membership.,10,100200
"Mar 25, 2026 @ 20:21:55.914",ip-10-20-135-160.ec2.internal,Azure Security Posture: Maintain records of processing of personal data.,10,100200
"Mar 25, 2026 @ 20:21:55.914",ip-10-20-135-160.ec2.internal,Azure Security Posture: Manage symmetric cryptographic keys.,10,100200
"Mar 25, 2026 @ 20:21:55.914",ip-10-20-135-160.ec2.internal,Azure Security Posture: Determine assertion requirements.,10,100200
"Mar 25, 2026 @ 20:21:55.914",ip-10-20-135-160.ec2.internal,Azure Security Posture: Define organizational requirements for cryptographic key management.,10,100200
"Mar 25, 2026 @ 20:21:55.914",ip-10-20-135-160.ec2.internal,Azure Security Posture: Storage accounts should allow access from trusted Microsoft services.,10,100200
"Mar 25, 2026 @ 20:21:55.913",ip-10-20-135-160.ec2.internal,Azure Security Posture: Create a data inventory.,10,100200
"Mar 25, 2026 @ 20:21:55.913",ip-10-20-135-160.ec2.internal,Azure Security Posture: Review account provisioning logs.,10,100200
"Mar 25, 2026 @ 20:21:55.913",ip-10-20-135-160.ec2.internal,Azure Security Posture: Authorize remote access.,10,100200
"Mar 25, 2026 @ 20:21:55.913",ip-10-20-135-160.ec2.internal,Azure Security Posture: Establish firewall and router configuration standards.,10,100200
